X,Y,OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS
171.2470947,-42.94759433,2722,Toaroha/Zit Saddle/Kokatahi/Lathrop Saddle/Styx River  Route ,This route traverses alpine ridges and crosses two alpine saddles. It demands experience and good route finding skills in other than fine weather conditions. ,"Advanced,Expert",3-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/55928/cedar-flats-1200.jpg,https://www.doc.govt.nz/link/DD6C54CC-EA42-480C-AA12-DFAE20F323C1.aspx,2018-06-22T04:20:47.000Z
173.5624576,-35.67331867,2723,Toatoa Walk,You can see fine examples of toatoa (blue celery pine) and other podocarps on this short walk in Waipoua Forest.,Easiest,10 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17669/fern-log-223.jpg,https://www.doc.govt.nz/link/FD345403-5712-4AC5-832A-91CAEA4841B4.aspx,2018-06-22T04:20:47.000Z
174.4131623,-35.44560998,2724,Tohumoana Lookout Track ,"This bush walk at Mimiwhangata offers superb views of Mimiwhangata, the coast and the Poor Knights Islands:",Easy,1 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/28963/waikahoa-bay-223.jpg,https://www.doc.govt.nz/link/939DF875-A34B-4700-A892-92DA5C4364D2.aspx,2018-06-22T04:20:47.000Z
175.7633309,-38.96790184,2725,Tokaanu Thermal Walk,"See steaming hot mineral pools and spluttering mud pools on this short, easy walk - it's a good option for children but be sure to supervise them. 
",Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/14932/tokaanu-jaygeeknz-1200.jpg,https://www.doc.govt.nz/link/34E96189-8C60-483C-9259-667BC35387FD.aspx,2018-06-22T04:20:47.000Z
175.5137299,-36.72093577,2726,Tokatea Lookout Walking Track,"A short, steep track from the summit of Kennedy Bay Road, Coromandel Peninsula, leads to the Tokatea Lookout. ",Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11877/tokatea-track-lookout-1200.jpg,https://www.doc.govt.nz/link/6E4EE17A-3563-4EB4-8F6A-DF233E03D330.aspx,2018-06-22T04:20:47.000Z
173.9757792,-36.05813313,2727,Tokatoka Scenic Reserve Track,Climb to the top of Tokatoka and enjoy the stunning 360-degree views. ,Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17678/Tokatoka223.jpg,https://www.doc.govt.nz/link/DBF3B049-6407-43EF-9857-05B4E7032865.aspx,2018-06-22T04:20:48.000Z
177.3935388,-38.2242337,2728,Tokenui to Te Waiti Route,This route leads through the middle of the Urutawa Conservation Area. As it is rough and gorgy in places it is recommended for experienced trampers only. ,Expert,6 - 8 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/06967395-6CC2-4060-BDC4-E78D9C394E8A.aspx,2018-06-22T04:20:48.000Z
170.5536408,-45.90097817,2729,Tomahawk Lagoon/41-Peg Track,Climb or moutain bike to Soldiers' Monument above Tomahawk Lagoon and take in commanding coastal views.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160953/tomahawk-lagoon-walk-220.jpg,https://www.doc.govt.nz/link/DB7B8AC3-7DFE-4C9A-A08A-DCBEB177E6AF.aspx,2018-06-22T04:20:48.000Z
175.624558,-39.1458107,2730,Tongariro Northern Circuit,"Explore the volcanic heart of Tongariro National Park, a landscape of stark glacial contrasts and alpine views.",Intermediate,3-4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11754/tongariro-1200.jpg,https://www.doc.govt.nz/link/A144CBA2-2BEA-411E-A4B8-023C828689D2.aspx,2018-06-22T04:20:48.000Z
175.814981,-39.00866415,2731,Tongariro River Trail,"Follow the banks of the Tongariro River alongside farmland and through native bush and urban areas, and enjoy magnificent river views - it's an easy, mainly flat track with multiple entry points so a great option for children. ",Easy,2 - 3 hours,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15110/tongariro-redhut-russellstreet-1200.jpg,https://www.doc.govt.nz/link/F7A6048F-329E-4D9B-AFDE-4D68A5E6ABA5.aspx,2018-06-22T04:20:48.000Z
169.5880057,-44.27401822,2732,Top Dingle Hut Track ,A track climbs from Ahuriri valley over Dingleburn Pass and descends to Top Dingle Hut in Dingle Burn valley. ,Advanced,3 - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/119531/dingle-burn-track-acp-b-565.jpg,https://www.doc.govt.nz/link/205252B5-210E-4001-A933-6B88E57ABBC4.aspx,2018-06-22T04:20:48.000Z
174.1116327,-35.28444771,2733,Toretore Island Walk,"Located near Russell, this short walk traverses Toretore Island. It takes you through a young totara forest with views of the inner Bay of Islands and Paihia's off-shore islands.",Easy,10 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16963/toretore-island-2-223.jpg,https://www.doc.govt.nz/link/645E261D-F710-4939-8622-09BE2D9FE8EC.aspx,2018-06-22T04:20:48.000Z
174.747782,-39.52137178,2734,Trains Track,Follow the Waitōtara River to Trains Hut.,Advanced,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/105759/terereohaupa-falls.jpg,https://www.doc.govt.nz/link/361C15A1-93B4-4495-80B6-C35C1D84DC7E.aspx,2018-06-22T04:20:48.000Z
175.4247904,-36.21568074,2735,Tramline Track,The Tramline Track system traverses most of Great Barrier island at its widest point.,Advanced,6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149744/tramline-track-1920.jpg,https://www.doc.govt.nz/link/D8005F0A-3BFB-436B-8EBB-9F50E3286A40.aspx,2018-06-22T04:20:49.000Z
172.8061652,-41.91644668,2736,Travers-Sabine Circuit,The Travers-Sabine Circuit is a medium to hard tramp traversing 80 km of river valleys and an alpine pass in Nelson Lakes National Park.,Advanced,4 - 7 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/31022/travers-tramper-1200.jpg,https://www.doc.govt.nz/link/86358329-FA21-453E-A111-62ABC4A83B77.aspx,2018-06-22T04:20:49.000Z
175.8076331,-39.166611,2737,Tree Trunk Gorge tracks,"Walk or mountain bike through the Kaimanawa Forest Park taking in two spectacular gorges, and the characteristic beech and kamahi forest.",Advanced,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149770/tree-trunk-300.jpg,https://www.doc.govt.nz/link/0C41E512-C0F7-42B5-841C-D0C9FBEFDCF5.aspx,2018-06-22T04:20:49.000Z
170.7773311,-45.40047794,2738,Trotters Gorge tracks,"Discover river sculpted caves or great views out to sea, as well as see and hear many of New Zealand's bush birds, on these tracks from Trotters Gorge Campsite.","Easy,Advanced",30 min one way |2 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160332/trotters-gorge-220.jpg,https://www.doc.govt.nz/link/49130963-53BB-4237-850C-21B439FA58B4.aspx,2018-06-22T04:20:49.000Z
173.6484824,-35.720947,2739,Trounson Kauri Park Loop Track,Walk through a spectacular stand of kauri and experience the unique character of this ancient forest by day or night. ,Easiest,40 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17671/easy-access-track-troun-223.jpg,https://www.doc.govt.nz/link/D6770927-350F-4DE1-A4BF-7056B2904FA9.aspx,2018-06-22T04:20:49.000Z
175.8522956,-37.60674382,2740,Tuahu Kauri walking tracks,These short walks feature kauri trees and are great for children.,Easy,40 - 50 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18475/tuahu-kauri-220.jpg,https://www.doc.govt.nz/link/14F5A359-7268-46BE-964F-A0299BF949BF.aspx,2018-06-22T04:20:49.000Z
175.829158,-37.60123444,2741,Tuahu Track,This is an east-west crossing of the Kaimai Ranges used since the 1890s linking Katikati and Te Aroha. It can be walked in either direction.,Advanced,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/32042/tuahu-1200.jpg,https://www.doc.govt.nz/link/74683F43-E59B-4CF0-B1EE-97870B32291B.aspx,2018-06-22T04:20:49.000Z
176.3168664,-38.18863713,2742,Tuhoto Ariki Trail,Specifically designed dual use trail through native bush with great downhills and some decent climbs for the mountain bikers. Starts from the highest point in Whakarewarewa Forest.,Advanced,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/36716/mark-upshall-on-ta.jpg,https://www.doc.govt.nz/link/1A8F574F-7CEF-406A-9228-2525A6DCB1A4.aspx,2018-06-22T04:20:49.000Z
172.3456137,-42.55143692,2743,Tui Track link from Boyle village,"From Boyle village on SH7, you can pick up tracks that link the end of the St James Walkway with tracks in Hope valley and Doubtful River, Lake Sumner Forest Park.",Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/D80F52DD-90FF-417D-AE18-51C0C3AF43C5.aspx,2018-06-22T04:20:50.000Z
170.4553895,-45.9206778,2744,Tunnel Beach Track,"This short walk goes through an excavated tunnel kids will love, to a secluded beach and a spectacular, rocky coastline.



",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/27859/tunnel-beach-1200.jpg,https://www.doc.govt.nz/link/1CB0D5D4-18FE-4EC8-93D9-2FE2C3A3BAD7.aspx,2018-06-22T04:20:50.000Z
173.6790645,-35.65678213,2745,Tutamoe Scenic Reserve Track,"Take a short, easy stroll along the Waiokukurau Stream to a picturesque lookout over a waterfall.",Easy,,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/C447F482-B32C-4BF2-BE8F-C20EA5B3D15F.aspx,2018-06-22T04:20:50.000Z
167.9750149,-44.6652602,2746,Tutoko Valley Route,This challenging tramping route leads up the Tutoko river valley through beech forest and open flats under impressive Fiordland mountain peaks.,Expert,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63419/tutoko-valley-223.jpg,https://www.doc.govt.nz/link/8283D3CA-D76B-40F3-B317-019DEA2C5627.aspx,2018-06-22T04:20:50.000Z
174.5407064,-35.61154894,2747,Tutukaka Head tracks,"This short, easy walk leads to the coast and a lighthouse - it's a great option for kids.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19785/Tutukaka-223.jpg,https://www.doc.govt.nz/link/DFCCE8F6-4FB7-4BEB-B124-BCB3F873304C.aspx,2018-06-22T04:20:50.000Z
173.3029231,-42.86492903,2748,Tweedies Gully Walk ,Walk from Gore Bay through a scenic reserve to a lookout with views of Pegasus Bay.,Easy,1-2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/152979/tweedies-gully-220.jpg,https://www.doc.govt.nz/link/B51EA0A7-6C98-4BD7-BCC0-F48DCADC2D44.aspx,2018-06-22T04:20:50.000Z
168.5481892,-45.06675519,2749,Twelve Mile Delta to Bob’s Cove Track,"Follow the shore of Lake Wakatipu and enjoy lake views, native bush and ancient marine sediments. Twelve Mile Delta was a location for Lord of the Rings' Ithilien Camp.",Easy,2 - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20136/view-bobs-cove-1920.jpg,https://www.doc.govt.nz/link/4B62425B-2330-4F29-951A-1ADC3DA73F1C.aspx,2018-06-22T04:20:50.000Z
172.6878431,-34.4898878,2750,Twilight - Te Werahi Loop Track,The round-trip walk is 16 km in length and takes between 4 hours 30 minutes to 5 hours to complete. The track crosses farmlands and dunes. ,Advanced,4 hr 30 min - 5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18560/te-werahi-stream-1200.jpg,https://www.doc.govt.nz/link/32822A5B-5715-47A5-A202-E8E16F6487BA.aspx,2018-06-22T04:20:50.000Z
172.7041186,-34.50823445,2751,Twilight Beach to Te Paki Stream ,This 4 hour 30 minute track leads you past Scott Point to the famous 90 Mile Beach and the Te Paki sand dunes.,Easy,4 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18958/te-paki-walk-1200.jpg,https://www.doc.govt.nz/link/8B800AC1-712A-499E-949B-A139A166C232.aspx,2018-06-22T04:20:50.000Z
175.8435569,-36.97900715,2752,Twin Kauri Track,"A 30 minute walk in the Twin Kauri Scenic Reserve takes you by groves of tree fern and kauri. 
",Advanced,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11921/twin-kauri-1200.jpg,https://www.doc.govt.nz/link/D76C8DCE-B548-4A3D-B012-24D701DFC91A.aspx,2018-06-22T04:20:50.000Z
169.996176,-44.19933673,2753,Twizel area tracks,There is a diverse range of tracks within a short distance of Twizel. ,"Easy,Advanced",Various: 15 min - 8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/122002/flanagan-pass-trail-565.jpg,https://www.doc.govt.nz/link/794E273E-B2B8-4A2A-A619-A439F46BACD8.aspx,2018-06-22T04:20:51.000Z
170.1278131,-44.24948984,2754,Twizel Town tracks,These tracks are found within a few kilometres of Twizel.,Easy,2 or 4 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/122097/twizel-river-trail-mtb-565.jpg,https://www.doc.govt.nz/link/730CDED7-35CA-4C30-895A-5CCB7E876DD7.aspx,2018-06-22T04:20:51.000Z
168.1217481,-46.92840617,2755,Ulva Island/Te Wharawhara walking tracks,"Visit iconic Ulva Island/Te Wharawhara, the jewel of Rakiura National Park. Sample the delights of this open sanctuary via a series of well-formed tracks catering for all ages and levels of fitness. ","Easiest,Easy",,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19053/ulva-water-boat-thumb.jpg,https://www.doc.govt.nz/link/A7035D27-B444-4BB2-8BDA-BFDE827516E4.aspx,2018-06-22T04:20:51.000Z
169.259597,-44.713347,2756,Upper Clutha River Track,Walk or cycle along the banks of the Clutha River near Lake Wanaka.,Easy,6 - 6 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/48417/outlet-track-1920.jpg,https://www.doc.govt.nz/link/49AB4489-9645-4560-B386-D7397E45C130.aspx,2018-06-22T04:20:51.000Z
169.9394872,-43.62380619,2757,Upper Copland Valley Track,The Upper Copland Valley Track provides access to Douglas Rock Hut. It is suitable for well-equipped and experienced backcountry trampers and mountaineers only.,"Advanced,Expert",3 days +,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/61015/copland-early-track-223.jpg,https://www.doc.govt.nz/link/0CAA9A58-2733-4169-8DDD-EBB7C65BC368.aspx,2018-06-22T04:20:51.000Z
175.8928309,-39.15028412,2758,Urchin and Umukarikari tracks,Climb above the bush line to the exposed alpine ridge of   Umukarikari and Mount Urchin. Enjoy fantastic views and access the Waipakihi valley and hut.,Advanced,1 - 2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/150150/u-u-kimturia-thumb.jpg,https://www.doc.govt.nz/link/7C032C3C-7CB0-4EC0-AF90-E5F141C4D29F.aspx,2018-06-22T04:20:51.000Z
174.2294041,-35.21697496,2759,Urupukapuka Island Walk,This walk around Urupukupuka Island features great views - it's suitable for older children.,Easy,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16464/urupukapuka-a-223.jpg,https://www.doc.govt.nz/link/A2CD0647-4925-4E16-9B9E-976F68D1A64B.aspx,2018-06-22T04:20:51.000Z
174.0917301,-39.2741622,2760,Veronica Loop Track,"This is pleasant walk uphill through changing alpine rainforest, with an optional detour to a lookout point offering views of the mountain and out to the coast.
",Easy,1 hr 30  min- 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/25476/veronica-loop-track-1200.jpg,https://www.doc.govt.nz/link/428957DB-5E9E-40CE-BDB7-A0EB48D1E263.aspx,2018-06-22T04:20:51.000Z
167.7048282,-45.43801614,2761,Visitor Centre to Kepler Track Carpark Walk,"This is an easy walking track along Te Anau lake edge to the start of the Kepler Track, with picnic, swimming and photo spots.",Easy,50 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63513/lake-te-anau-kepler-track-223.JPG,https://www.doc.govt.nz/link/440B190A-9035-48D2-B11D-5BA2A90B5B2A.aspx,2018-06-22T04:20:52.000Z
167.7130949,-45.43010561,2762,Visitor Centre to Te Anau Bird Sanctuary Walk,"Enjoy an easy walk along the lakeside in Te Anau that takes you to the bird sanctuary where you can see the rare, flightless takahē, kākā and other birds.      ",Easy,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63509/te-anau-wildlife-park-223.JPG,https://www.doc.govt.nz/link/EDF9FF9D-8709-4EA0-9C2B-BB7BD3355870.aspx,2018-06-22T04:20:52.000Z
176.6938405,-38.67290623,2763,Waiatiu Falls Track,"A 1 hour 30 minutes return walk, the Waiatiu Falls Track in Whirinaki Te Pua-a-Tāne Conservation Park leads through podocarp forest before reaching the picturesque falls. ",Easy,1.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20045/waiatu-223.jpg,https://www.doc.govt.nz/link/44F8AED2-E1A7-4B41-BABF-355EF44394E7.aspx,2018-06-22T04:20:52.000Z
175.5471346,-36.83205956,2764,Waiau Falls and Kauri Grove Lookout Walk,Visit a popular swimming hole at Waiau Falls and view a mature kauri grove on this walk. ,Easiest,30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11168/waiau-falls-hero.jpg,https://www.doc.govt.nz/link/A98DE5C6-AE6F-44FA-8098-59D3CE2E9F29.aspx,2018-06-22T04:20:52.000Z
175.7152657,-38.70936792,2765,Waihaha and Waihora tracks,"Explore the remote bush, cliffs and waterfalls of the Western Bays of Lake Taupo. Normally accessible only by boat, these trails take you through a variety of landscapes with fantastic lookout points. ",Easy,3 - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/149549/waihaha-lakeview-ameliawillisdoc-1200.jpg,https://www.doc.govt.nz/link/DEBAB29D-EC53-46C1-980D-DB3AA7799886.aspx,2018-06-22T04:20:52.000Z
173.7491103,-35.25370741,2766,Waihoanga Gorge Kauri Walk,"Take the Waihoanga Gorge Kauri Walk as it makes its way through a range of forest species including puriri, taraire, nikau and virgin kauri trees.",Easy,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16941/stand-of-kauri-223.jpg,https://www.doc.govt.nz/link/417D2140-4BE2-43C2-8CBE-70200B3C66CC.aspx,2018-06-22T04:20:52.000Z
173.8643909,-41.34956801,2767,Waikakaho/Cullen Creek Walkway,"This walkway follows an old goldminer's trail across the range between the Wairau Valley and Linkwater. It can be walked or ridden in one day, but you will need to arrange transport between the road ends.",Advanced,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/36886/cullen-creek-walkway223.jpg,https://www.doc.govt.nz/link/725AA76D-AD03-45AB-AF8C-50F58A5F7E2C.aspx,2018-06-22T04:20:52.000Z
174.7264169,-38.46005247,2768,Waikawau Track ,This route for intrepid trampers is the longest track to Leitch's Hut. ,Advanced,14 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/170372/waikawau-track-1600.jpg,https://www.doc.govt.nz/link/8FEA5801-5429-4446-9667-64C4F4EA365D.aspx,2018-06-22T04:20:52.000Z
173.5341575,-35.53208291,2769,Waima Main Range Track,This rugged and challenging track passes over some of Northland's highest points and offers occasional views over the surrounding forest and mountain range.  Listen to Kokako around the Oraora Saddle.,Advanced,10 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/D5F97A58-2F78-4345-B4CD-D00738F52E33.aspx,2018-06-22T04:20:52.000Z
173.3842936,-35.5659683,2770,Waimamaku Coastal Track,Discover wide open beaches and rocky headlands on the rugged coastline between the Hokianga Harbour and the majestic Waimamaku River.,Easy,4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160238/waimamaku-coastal-track-1200.jpg,https://www.doc.govt.nz/link/9E1B518A-094F-4BE7-BA96-D4DCC4416ACE.aspx,2018-06-22T04:20:52.000Z
174.1075,-39.31796998,2771,Waingongoro Hut tracks,"Waingongoro Hut is a good overnight tramp for families with children and new trampers - walk through goblin forest, stop for a swim in lava-formed pools, and cross the highest swing bridge in Egmont National Park.",Advanced,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/161480/waingongoro-swingbridge-220.jpg,https://www.doc.govt.nz/link/A5180A24-B720-4C45-8EC6-AC37314588D5.aspx,2018-06-22T04:20:53.000Z
175.5408265,-37.02612372,2772,Waiomu Kauri Grove Walk,"A 2-hour return walk allows you to visit one of the Coromandel Peninsula’s finest remaining kauri stands, Waiomu Kauri Grove. ",Easy,2 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11156/kauri-223.jpg,https://www.doc.govt.nz/link/FC697CAB-5FE1-40C8-9385-A7CC33469645.aspx,2018-06-22T04:20:53.000Z
175.7551419,-37.54766227,2773,Waiorongomai Valley tramping tracks,Explore pack tracks and tramlines from gold mining days - the shorter option is suitable for children and follows New Zealand’s oldest known railway (1882-83) with the original rail still in place.,Advanced,2 or 5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19272/visitors-waiorongomai-1920.jpg,https://www.doc.govt.nz/link/9EA758E0-529E-449B-A716-FC8985527DA6.aspx,2018-06-22T04:20:53.000Z
173.4421893,-35.53021739,2774,Waiotemarama Loop Track,Walk to the beautiful Waiotemarama waterfall (20 m) and on through a hardwood forest and kauri stand for a longer loop walk.,"Easiest,Easy",2.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20347/waiotemarama-loop-track-1200.jpg,https://www.doc.govt.nz/link/1E43A8A6-2626-4362-A7A5-980B4832635A.aspx,2018-06-22T04:20:53.000Z
175.9551693,-39.13911027,2775,Waipakihi River tracks,"Head up the Waipakihi River Valley, a popular option for hunters to access the tops, or a great day out for swimming in the summer.",Expert,Various times,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/150154/waipakihi-river-jimmyjohnson-thumb.jpg,https://www.doc.govt.nz/link/D2AB35CD-0B07-44DF-B5C1-11910CDCE233.aspx,2018-06-22T04:20:53.000Z
173.7382079,-35.23012298,2776,Waipapa River Track,The Waipapa River Track is a scenic two-day tramp that follows the Waipapa River through the heart of Puketi Forest. The tramp is only recommended for experienced and well-equipped trampers.,Advanced,2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16617/pink-manuka-223.jpg,https://www.doc.govt.nz/link/F86F8C7B-6AD3-4572-ABD3-8A6D95624C56.aspx,2018-06-22T04:20:53.000Z
175.9688141,-38.88315273,2777,Waipehi Walk,"Starting from Motutere Bay on the eastern shores of Lake Taupo take in the views, the native bush and the volcanic heritage of the area.",Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/148734/waipehi-taniawells-hero.jpg,https://www.doc.govt.nz/link/FE12DF4C-5F42-47D6-B82E-CC3A5FED71B7.aspx,2018-06-22T04:20:53.000Z
174.3527108,-35.9284592,2778,Waipu Caves Track,"From the caves, a 2-km walk leads you through a picturesque karst limestone landscape across farmland and regenerating bush to a point where you can take in the magnificent views. Within the entrance to the caves themselves, you will find stalactites, sta",Easy,1 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19970/waipu-caves-1200.jpg,https://www.doc.govt.nz/link/BD2C0E4A-B217-4B83-938F-8EEBE7AA0265.aspx,2018-06-22T04:20:53.000Z
173.7217323,-35.02298204,2779,Wairakau Stream Track,This track is for experienced trampers. It first climbs over a saddle to an old farm road and then descends through regenerating forest to Wairakau Stream. It ends at Lane Cove Hut.,Intermediate,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17175/wairakau-stream-crossing-223.jpg,https://www.doc.govt.nz/link/04E8E90B-6B28-4140-811B-36194329806C.aspx,2018-06-22T04:20:53.000Z
174.0621907,-41.52287994,2780,Wairau Lagoons Walkway,"This flat loop track, ideal for kids, follows the lagoon shoreline with good bird watching to the rusting remains of the Waverley ship.",Easy,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/12344/wairau-lagoon-220.jpg,https://www.doc.govt.nz/link/6629EAAA-DC5B-43FC-8A39-28723929D093.aspx,2018-06-22T04:20:53.000Z
174.8989912,-37.90769861,2781,Wairēinga/Bridal Veil Falls  ,"Walk to the top and down to the base of these spectacular 55 m falls. The track is to the top of the falls is suitable for wheelchairs and buggies.
",Easiest,10 min | 20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/10028/bridal-veil-falls-1200.jpg,https://www.doc.govt.nz/link/C786D238-7D0D-45A0-B3A2-EF97C94509AA.aspx,2018-06-22T04:20:54.000Z
169.8725393,-44.36927697,2782,Wairepo Kettleholes Track,Wairepo Kettleholes provide a feeding area for both native and introduced birds. ,Easy,1 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/121492/wairepo-kettleholes-1200.jpg,https://www.doc.govt.nz/link/DF0CC6D0-8AE9-44CB-8D8F-FDE71F27870B.aspx,2018-06-22T04:20:54.000Z
175.8721946,-37.73557363,2783,Wairere Falls Track,Wairere Falls Track weaves its way through moss covered rocks and tree roots. Large round boulders form natural pools and cascading waterfalls.,"Easy,Advanced",3 - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/19565/wierere-falls-1200.jpg,https://www.doc.govt.nz/link/0C42AA02-3B23-4767-94AC-FF7A47A51C10.aspx,2018-06-22T04:20:54.000Z
175.859234,-37.51728376,2784,Wairoa Track,"The track provides spectacular views of the Wairoa Valley to Ananui Falls. The central Kaimai Mamaku Forest Park is rich in cultural and historical remains including logging era relics. 
",Advanced,4 hours one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/49850/wairoa-220.jpg,https://www.doc.govt.nz/link/8F2F8F9A-9203-42BB-88C4-8BFF05CF8750.aspx,2018-06-22T04:20:54.000Z
174.8387226,-38.8683871,2785,Waitaanga South Road to Te Rerepahupahu Falls Track,Follow an historic logging tramline to Te Rerepahupahu Falls. ,Advanced,4 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/26009/sleepers-223.jpg,https://www.doc.govt.nz/link/15F5E575-A0C3-4E0F-9CBD-C2F3E8EEC15B.aspx,2018-06-22T04:20:54.000Z
175.7340577,-36.74443646,2786,Waitaia Track,"Once extensively logged and mined, a regenerating coastal forest now greets visitors as they walk along the Waitaia Track. ",Easy,1 hr 30 min - 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/11887/waitaia-track-1200.jpg,https://www.doc.govt.nz/link/9B820B72-A609-47E2-8E6F-D3D17CE1F2F8.aspx,2018-06-22T04:20:54.000Z
